Subject,Condition,Speed,Target,Balance,n_samples,Comp1,Comp2,Comp3,Comp4,Comp5
BMH06,s0a0b0,0,0,0,13500,-0.5081184966275055,-0.41146545477671004,-2.122759393751152,-1.3693578438546419,-0.5025232905270404
BMH06,s0a0b1,0,0,1,11600,-0.6535333191505236,-0.3119526086247142,-2.033700280086248,-0.6912377685320897,-0.5722418587849689
BMH06,s0a0b2,0,0,2,11200,-0.622840311600917,-0.4853524039408726,-2.0476392053962074,-0.6600283502781208,-0.6675433429049833
BMH06,s0a1b0,0,1,0,12100,-0.7137079045891815,-0.8595428756063968,-0.9391792614107732,-0.19568386333799884,-0.356364137571283
BMH06,s0a1b1,0,1,1,11900,-0.5237519904093895,-0.7764971623854573,-0.8446347010657776,-0.5847493822950289,-0.6404663682573919
BMH06,s0a1b2,0,1,2,14300,0.8009117117411937,0.07929193456742167,1.4723135920728165,-1.1243137140007722,-0.7355360965490612
BMH06,s0a2b0,0,2,0,15000,-1.3113847610696685,-1.2508557380633367,0.9224513784973531,-0.062024165002292776,0.36626388549145483
BMH06,s0a2b1,0,2,1,15200,-0.34289279403837797,-0.6177418181685127,2.100628423433018,-0.04147089326340585,0.31376376075759393
BMH06,s0a2b2,0,2,2,14900,0.7733966658769476,0.7020398075899699,3.520245236289302,-0.7638988983967789,0.188939609320473
BMH06,s1a0b0,1,0,0,11000,-1.3370528491315778,-1.1435934540753872,-1.3142129114448664,0.09043264677132333,-0.13331049274252707
BMH06,s1a0b1,1,0,1,11300,-0.4786443452475203,-0.3232524237539463,-2.000739379328742,0.3033116451113762,0.06288140301980473
BMH06,s1a0b2,1,0,2,12000,-1.21536981283788,-0.8413332127293989,-1.731909922427864,0.1324118505834134,0.030480798748221148
BMH06,s1a1b0,1,1,0,11400,-0.5592746780523574,-0.6779616724598472,-1.0905423281972664,-0.1928075095456783,-0.12773185910029264
BMH06,s1a1b1,1,1,1,10900,-0.6573415173523606,-0.3201045910641376,-0.03356729706695739,0.44048312569850445,0.21946204638178418
BMH06,s1a1b2,1,1,2,12400,-0.22313808894099985,-0.030879463129311467,-0.06091044044000101,-1.05795408731536,-0.5685989435396152
BMH06,s1a2b0,1,2,0,11300,-0.1954447066277143,-0.10871118269001151,-1.011576927337092,0.4796804033756044,0.04792849994654001
BMH06,s1a2b1,1,2,1,12200,-0.5081302603647657,-0.27531980445792287,0.5183035500598967,0.5318550110268291,0.4647403430067373
BMH06,s1a2b2,1,2,2,9800,-0.04677544989258594,0.1550883282581961,1.6561331937607207,0.19941033580763098,0.07888059122022825
BMH06,s2a0b0,2,0,0,10800,1.4595115346738239,1.484420426060822,0.4287926770127487,1.0110634326669639,0.7092907018391301
BMH06,s2a0b1,2,0,1,10900,0.5878349272296088,0.813349501191253,0.38464292190179805,0.882248609687005,0.5140816839764024
BMH06,s2a0b2,2,0,2,11700,0.5181430038460744,0.6141636304390705,0.2609525831283875,0.6849608014741269,0.1979055427634553
BMH06,s2a1b0,2,1,0,12500,2.6027118549806345,1.939737296897404,-0.9743335778664812,0.7173929973250083,0.29002012364960794
BMH06,s2a1b1,2,1,1,11600,0.32249708223506385,0.568517108225075,-0.2722813961008596,0.8381665617580198,0.3170548028820516
BMH06,s2a1b2,2,1,2,11300,0.8710329923730794,0.6175542428077865,1.7962679545869298,0.5249319017164642,-0.06020758400354493
BMH06,s2a2b0,2,2,0,11900,0.40669559020146917,0.36567180680903333,-0.1818002207297472,1.0259740163700892,0.5114614335995853
BMH06,s2a2b1,2,2,1,11900,-0.12615655040193943,0.16201263038682095,0.9759495361397794,0.9364270501808609,0.7381429694718641
BMH06,s2a2b2,2,2,2,12100,1.6840608344600112,1.2911307815190962,0.9352059963880996,-1.1272462031907908,-0.6016680308659942
BMH07,s0a0b0,0,0,0,11600,-3.278352080633147,-2.913538341694874,-2.9728051504913955,0.30530093522794327,0.4041151442708536
BMH07,s0a0b1,0,0,1,12100,-3.14578140212418,-3.2476134358658726,-2.9660935549698575,0.2970630697007002,0.5295758346298104
BMH07,s0a0b2,0,0,2,11100,-2.7296524157994813,-2.389606276027122,-0.9069426321813647,0.42424291388263735,-0.05286365914841328
BMH07,s0a1b0,0,1,0,13100,4.008986389804478,-0.8720587541613847,-0.013128745776323426,-0.07735505070229154,0.318344039248712
BMH07,s0a1b1,0,1,1,12300,2.744578736785866,-0.36837817125095457,1.020588754277645,0.19586914092408106,-0.503983312928728
BMH07,s0a1b2,0,1,2,15800,4.548035659712471,-0.19124057776461872,0.5743234863009571,0.017120104253677514,-0.8008908615002482
BMH07,s0a2b0,0,2,0,12000,1.3505911911621193,-1.4651782836088092,0.4521216210284685,0.05103565165856112,0.019058427283881255
BMH07,s0a2b1,0,2,1,12600,1.9693025249857214,-1.7526808448248223,-0.41756669346651104,-0.31162656035676306,0.03252825689423875
BMH07,s0a2b2,0,2,2,16300,-8.328746796570513,-2.377393860880963,4.015740694238686,1.4965859463409599,0.6800687018095786
BMH07,s1a0b0,1,0,0,10900,-2.3010847244453445,-1.4409900481172835,-1.0102402236597725,0.11094191595480778,-0.8056904135977286
BMH07,s1a0b1,1,0,1,10200,-2.9026377391408293,-2.410533802041969,-2.9122822689172065,0.3051765583141172,0.5322316170847728
BMH07,s1a0b2,1,0,2,11300,-1.1316668253058992,-0.29172329299149663,-0.9670406691352224,-0.07713618211319899,-0.3691610173517666
BMH07,s1a1b0,1,1,0,10000,1.7646407026331734,0.7320687511634906,-0.01847648595586274,0.2059326851178725,-0.05891172298105986
BMH07,s1a1b1,1,1,1,10600,3.440496023376437,1.9654422532995866,-1.1684684065345794,-0.3914422664258917,0.010320244281153568
BMH07,s1a1b2,1,1,2,13000,2.368873135911112,-0.9700076708656367,0.12139826631097272,-0.10814338241460156,-0.8391923579189299
BMH07,s1a2b0,1,2,0,10100,1.1272780500310045,0.8438200409076172,0.4542745961753495,0.21918056999309515,0.14704983072566707
BMH07,s1a2b1,1,2,1,10800,2.9714212289646325,1.7854566565413148,-0.6647762222452326,-0.2216696441424278,0.5354052775725998
BMH07,s1a2b2,1,2,2,10900,2.647362616061686,0.008897444334481835,-0.06679976280228468,-0.3806835304275175,-0.3510492016529208
BMH07,s2a0b0,2,0,0,11300,4.685802370819806,3.9420159009559432,-1.583774239417438,-1.2262660444646272,0.23870048535982152
BMH07,s2a0b1,2,0,1,10200,0.5422894932937204,1.2959451316568629,-1.3747933995614998,-0.6540179668462919,-0.769141221842985
BMH07,s2a0b2,2,0,2,9900,1.681479209310644,2.6270210305935393,0.13220195906423923,-0.5159483295277493,-0.8588374065579628
BMH07,s2a1b0,2,1,0,10600,0.3480209750588134,0.6451437684064504,-0.8705642664747214,-0.10265542084709041,-0.20164970506590768
BMH07,s2a1b1,2,1,1,10800,0.9384163019187616,1.0185003305782925,-0.8146402852814393,-0.37029704105056854,-0.38962263904498984
BMH07,s2a1b2,2,1,2,10900,1.6768261302759109,1.9777545111151082,-0.3907488641015759,-0.4574539867380953,-0.18150921015968963
