Subject,Condition,Speed,Target,Balance,n_samples,Comp1,Comp2,Comp3,Comp4,Comp5
BMH10,s0a1b0,0,1,0,1,64.92352165459101,31.175364844829065,6.0243003192155005,-5.900832168227024,20.92335942715587
BMH10,s0a1b1,0,1,1,1,56.55040303073652,36.189905190497576,33.74490293815573,-12.838176917588871,22.77096972593783
BMH10,s0a1b2,0,1,2,1,-160.8279586858272,95.06369202110889,-19.351837537948224,-12.108437245852869,-18.8598930177375
BMH10,s0a2b0,0,2,0,1,63.69544411261393,19.902990053468407,5.355286041421245,-14.034584124472136,5.819224621108797
BMH10,s0a2b1,0,2,1,1,55.450439216574836,43.83697948252602,7.997759324641106,-4.95037060769459,34.39924995218244
BMH10,s0a2b2,0,2,2,1,-236.33348820470505,0.7933974705540316,-23.30091226722632,-34.10723040847552,-1.7622001441365192
BMH10,s1a0b0,1,0,0,1,27.261164634748088,-44.43227170412932,9.847983441417695,-5.056300708617286,-14.791781321106711
BMH10,s1a0b1,1,0,1,1,27.527259395275294,-41.86573538605835,-13.623058195092518,18.68699072679864,-7.143521449947912
BMH10,s1a0b2,1,0,2,1,-8.79708267975611,-42.150236836590146,4.580585554280793,35.23992226871583,-8.898504600757889
BMH10,s1a1b0,1,1,0,1,49.91724060347416,-9.009054033414932,5.49375291717189,-9.107441034045248,9.559278087711162
BMH10,s1a1b1,1,1,1,1,64.45457743152228,4.026743999763024,-34.76361970494532,19.611606243984514,10.81467705592665
BMH10,s1a1b2,1,1,2,1,-79.02396504008084,16.864851539893984,-20.018825134540055,20.435047895174126,2.5990428519593904
BMH10,s1a2b0,1,2,0,1,86.53936865665801,-26.50244306974413,-73.8228371541901,-19.671236593328178,-1.634180011351581
BMH10,s1a2b1,1,2,1,1,65.3614021167814,27.55951305974354,15.251069688150071,9.564135307092748,-14.52279391986967
BMH10,s1a2b2,1,2,2,1,-119.05311939359449,45.624581150858305,-6.101026407302849,4.8855021854181615,15.215620999607983
BMH10,s2a0b0,2,0,0,1,68.14031732167602,1.7388834918112184,15.060259273927265,-2.983508789402758,-13.86272234039279
BMH10,s2a0b1,2,0,1,1,56.948074128411335,-18.792577260208205,1.919905853511837,5.9509713024290765,-16.96372315447861
BMH10,s2a0b2,2,0,2,1,-29.769150120289478,-33.83091151652498,-5.668636569749322,30.996493867158787,-13.251085607112156
BMH10,s2a1b0,2,1,0,1,79.57560171046876,32.55773079240485,60.759098755388315,-21.945073862850787,-21.610051451811024
BMH10,s2a1b1,2,1,1,1,49.482319406135815,56.09725498778944,51.64785973536902,9.246103086411567,-1.5292651296286872
