Subject,Condition,Speed,Target,Balance,n_samples,Comp1,Comp2,Comp3,Comp4,Comp5
BMH07,s0a0b0,0,0,0,4800,-7.426670712477864,-1.3206689404347047,-1.3386967878911267,-2.143687059011835,0.809301352484003
BMH07,s0a0b1,0,0,1,4800,-7.364638291554377,-1.6318818113675453,-1.073887354711303,-2.8686423215045918,1.9674479388024708
BMH07,s0a0b2,0,0,2,5200,-3.6531282605343525,-1.8752496763644495,0.31735334172602103,-0.7281261744125711,0.17326309957452124
BMH07,s0a1b0,0,1,0,3700,-4.312129831621151,-0.2131221800479787,-1.4716615215382516,1.3907347215555075,0.3898245841270042
BMH07,s0a1b1,0,1,1,3200,-1.8637171377433555,0.7901492922680394,-0.2211891973633527,1.903004199916918,-0.009967161465563335
BMH07,s0a1b2,0,1,2,2800,0.2885248764826278,3.101954182147293,-0.6354670613181599,2.900506910660548,-0.7338257912565163
BMH07,s0a2b0,0,2,0,3700,-0.38539731889568496,1.6222270465588848,0.4477081566776305,2.2021178414865585,0.6170402177270096
BMH07,s0a2b1,0,2,1,3200,0.498438373689979,2.046467658043253,1.1551150743137553,2.95781905994312,1.02252240356659
BMH07,s0a2b2,0,2,2,3500,-1.3076356225041423,1.1305560184403598,0.19872733928820774,3.6171910553132065,0.5908992085890481
BMH07,s1a0b0,1,0,0,5600,0.0934740578992057,-0.528619910567742,1.1947260688573231,-1.6145415307454212,-0.04214288695536331
BMH07,s1a0b1,1,0,1,5300,-4.030004718919431,-1.1315112741646958,-0.3931046264479015,-2.266506762332943,0.2432745817635532
BMH07,s1a0b2,1,0,2,6200,-0.4823459403917836,-1.128759495943728,0.6508140556651986,-2.370416190824117,0.4753668586309674
BMH07,s1a1b0,1,1,0,4700,-0.2588260361872659,-0.4953722397987189,-0.7431560094387799,1.43275064130245,-1.1404629822615546
BMH07,s1a1b1,1,1,1,5000,0.3240427954851439,-1.5001938351340516,-0.6796992211966899,-0.03227624950567395,-0.11997124097108305
BMH07,s1a1b2,1,1,2,3700,-1.0528759269968613,1.1609465709316682,-0.27932495901805987,1.7655544167389732,0.3462174902053052
BMH07,s1a2b0,1,2,0,3600,0.9602236691959016,1.1301820659163553,-0.598922261129479,3.0052523624850105,-1.370997950387415
BMH07,s1a2b1,1,2,1,4600,2.0159544737472617,1.2175337432847124,-0.026382352597855055,1.701153500769209,-1.0941359498574972
BMH07,s1a2b2,1,2,2,4000,0.75922245337448,1.4891154895438028,0.17635188160700713,2.518211654594498,-0.4285783256534821
BMH07,s2a0b0,2,0,0,6400,0.8126205054993736,-0.3960490700402594,0.3055894067258905,-3.271628060245665,1.1328879780189753
BMH07,s2a0b1,2,0,1,5500,1.3456477708932177,0.1713101351995898,0.583665786462324,-3.0497836185360185,1.0486353235472359
BMH07,s2a0b2,2,0,2,6200,1.5091301430757935,-0.6784118356083171,0.7127751691806086,-2.856629777210485,0.8747199069820413
BMH07,s2a1b0,2,1,0,4700,1.1247163084632863,-0.42896370226713626,0.9944175209411799,0.5191624819297981,-0.40844954038680115
BMH07,s2a1b1,2,1,1,5100,2.9385609797053713,-0.23354355076847005,0.7981932858267327,0.7851132775005658,-1.3218788813856863
BMH07,s2a1b2,2,1,2,5000,4.0929175739548365,0.3202137232919336,-0.370061804304194,2.752453794803366,-1.826524775831564
BMH07,s2a2b0,2,2,0,5200,4.589939437998294,0.7226430929147575,0.34936950473949757,-0.419325482097474,-0.29040814543003207
BMH07,s2a2b1,2,2,1,4900,3.32895668542523,-0.22702691258499472,-1.5566912046256114,1.089970994310679,-0.9075215444064654
BMH07,s2a2b2,2,2,2,5300,4.563897608182647,1.4364675799959357,0.37745737265348117,0.7925581173775664,-0.6674322519181513
BMH08,s0a0b0,0,0,0,4600,-3.0347334109598347,-2.913022988163731,-2.777352224390558,-1.8320073862932824,1.2244207842923076
BMH08,s0a0b1,0,0,1,4900,-4.008048827220118,-2.1045076985758104,-2.8841955548276488,-0.8311571852380686,1.2289605212937338
BMH08,s0a0b2,0,0,2,5000,-4.474315964641779,-3.0076913244599583,-2.5521470836835465,-0.9673124648586705,-0.1482885377407322
BMH08,s0a1b0,0,1,0,4400,-2.1426269700208147,-0.05937481433695493,-0.4372187315275286,0.697546156103286,0.7560985150756293
BMH08,s0a1b1,0,1,1,4100,0.6520202235023009,2.6675976361963856,1.0685005680207689,0.9621431581376259,2.9268455255484627
BMH08,s0a1b2,0,1,2,5300,-0.9553393103732092,1.1652880616381887,1.5147752355720963,1.6627803648752022,-3.6360929130806916
BMH08,s0a2b0,0,2,0,4500,-1.8109793209758667,0.06273076069846108,-0.9391458984290674,-0.8528325451428901,5.528899946405222
BMH08,s0a2b1,0,2,1,3700,-3.2169477171792478,-0.8104709195482207,-0.8658665168734708,0.8219685014356524,0.781619621106907
BMH08,s1a0b0,1,0,0,4500,-3.3505967550976425,-3.2680980667463415,-2.8096503413629486,-1.492499380631706,0.779475822742808
BMH08,s1a0b1,1,0,1,4900,-2.741484725985365,-3.45488557453494,-2.4552290450770426,-1.4368989913819328,-1.005781839759822
BMH08,s1a0b2,1,0,2,2400,-2.0973633433037615,-2.551702581976686,-2.5571681248237446,-0.6447445172256623,-0.3846467332208867
BMH08,s1a1b0,1,1,0,4700,-2.094907636000956,-0.6306384608074006,-0.854726351445627,-0.08617714440518078,1.5177122538329848
BMH08,s1a1b1,1,1,1,4800,-0.44634116865777873,0.13870453133217264,0.34972948137716126,0.7741514860353256,0.3308241873407227
BMH08,s1a1b2,1,1,2,4800,-2.485849283360739,0.5526129090650798,0.5328086248051674,0.5215097810567565,-0.15590960446701282
BMH08,s1a2b0,1,2,0,4100,-2.3283359075745222,-0.5899309448742196,-1.3852486480745299,0.9937737239416238,0.7697628852111715
BMH08,s1a2b1,1,2,1,4100,-3.3346379367154344,-0.3516497904377873,-0.5654719534742153,-0.33302268771064525,1.5583726755095448
BMH08,s2a0b0,2,0,0,4400,-0.06186020226621971,-3.487772434897724,-2.3106928531182804,-0.7764831314081089,-1.721150568432733
BMH08,s2a0b1,2,0,1,4500,2.1194334404245296,-0.4424738201103146,-0.9976641021956564,-0.5502360007527194,0.4572618360288688
BMH08,s2a0b2,2,0,2,3000,2.3211894102353403,-0.3245891985625325,-0.17149980835908882,-0.17889988032470278,-1.1725993233709004
